timestamp,range_uwb,variance,rtk_distance,angle
0.22400426864624023,9.955131530761719,0.2,10.121462875017123,-1.5217092119227689
0.2240142822265625,9.946161270141602,0.2,10.121462875017123,-1.5217092119227689
0.23997282981872559,9.95019245147705,0.2,10.121687598352167,-1.5216877599072556
0.23998165130615234,9.968155860900879,0.2,10.121687598352167,-1.5216877599072556
0.25597524642944336,9.937256813049316,0.2,10.128794042715892,-1.5203329722592571
0.25598645210266113,9.947465896606445,0.2,10.128794042715892,-1.5203329722592571
0.2719740867614746,9.928935050964355,0.2,10.125080692456581,-1.5163418481436761
0.2719838619232178,9.930006980895996,0.2,10.125080692456581,-1.5163418481436761
0.2879762649536133,9.953784942626953,0.2,10.12536317988808,-1.516305937483243
0.28798675537109375,9.895927429199219,0.2,10.12536317988808,-1.516305937483243
0.3039824962615967,9.947504997253418,0.2,10.124249107033771,-1.5149557833758651
0.30399513244628906,9.924278259277344,0.2,10.124249107033771,-1.5149557833758651
0.31997227668762207,9.944170951843262,0.2,10.123053275274806,-1.5136238068463688
0.31998181343078613,9.920323371887207,0.2,10.123053275274806,-1.5136238068463688
0.33597826957702637,9.923377990722656,0.2,10.121936853657498,-1.512282748678197
0.33598875999450684,9.92619514465332,0.2,10.121936853657498,-1.512282748678197
0.3519737720489502,9.931283950805664,0.2,10.121936853657498,-1.512282748678197
0.35198307037353516,9.929576873779297,0.2,10.121936853657498,-1.512282748678197
0.36797475814819336,9.953207015991211,0.2,10.127811332739293,-1.507783911011923
0.3679842948913574,9.942414283752441,0.2,10.127811332739293,-1.507783911011923
0.38397741317749023,9.942708969116211,0.2,10.127811332739293,-1.507783911011923
0.38399338722229004,9.91900634765625,0.2,10.127811332739293,-1.507783911011923
0.399975061416626,9.951729774475098,0.2,10.122408021205988,-1.5011862732549985
0.399993896484375,9.945347785949707,0.2,10.122408021205988,-1.5011862732549985
0.41597509384155273,9.898448944091797,0.2,10.122408021205988,-1.5011862732549985
0.4159839153289795,9.926584243774414,0.2,10.122561932926835,-1.5011531317989157
0.431976318359375,9.905023574829102,0.2,10.120334232647025,-1.4985644196934977
0.43198728561401367,9.935864448547363,0.2,10.120334232647025,-1.4985644196934977
0.44797706604003906,9.949433326721191,0.2,10.120334232647025,-1.4985644196934977
0.44798707962036133,9.948172569274902,0.2,10.120334232647025,-1.4985644196934977
0.4639286994934082,9.907450675964355,0.2,10.120013118490974,-1.4963341220410225
0.46393895149230957,9.926909446716309,0.2,10.120013118490974,-1.4963341220410225
0.47997403144836426,9.952632904052734,0.2,10.122688270489443,-1.4913541945262732
0.4799833297729492,9.933725357055664,0.2,10.122688270489443,-1.4913541945262732
0.49597787857055664,9.93861198425293,0.2,10.122688270489443,-1.4913541945262732
0.49599337577819824,9.929773330688477,0.2,10.122688270489443,-1.4913541945262732
0.5119731426239014,9.897859573364258,0.2,10.120733164552856,-1.4888393913689613
0.5119831562042236,9.919189453125,0.2,10.120733164552856,-1.4888393913689613
0.5279786586761475,9.927620887756348,0.2,10.119691822448148,-1.4875906405120092
0.527991771697998,9.947165489196777,0.2,10.119691822448148,-1.4875906405120092
0.5439774990081787,9.901885032653809,0.2,10.120258040904078,-1.4879434416882082
0.5439865589141846,9.96202278137207,0.2,10.120258040904078,-1.4879434416882082
0.5599727630615234,9.906417846679688,0.2,10.122019581253605,-1.4803231409826059
0.5599830150604248,9.919506072998047,0.2,10.122019581253605,-1.4803231409826059
