timestamp,range_uwb,variance,rtk_distance,angle
0.0,9.863114356994629,0.2,10.061240471303206,-1.5206283404697467
1.2159347534179688e-5,9.874444007873535,0.2,10.061240471303206,-1.5206283404697467
0.016019821166992188,9.872688293457031,0.2,10.061240471303206,-1.5206283404697467
0.016041278839111328,9.903790473937988,0.2,10.061240471303206,-1.5206283404697467
0.016043663024902344,9.851814270019531,0.2,10.061240471303206,-1.5206283404697467
0.01606464385986328,9.859352111816406,0.2,10.061240471303206,-1.5206283404697467
0.032009124755859375,9.865518569946289,0.2,10.061240471303206,-1.5206283404697467
0.03201770782470703,9.880739212036133,0.2,10.061240471303206,-1.5206283404697467
0.048012733459472656,9.847846984863281,0.2,10.061240471303206,-1.5206283404697467
0.04802250862121582,9.847864151000977,0.2,10.061240471303206,-1.5206283404697467
0.06401252746582031,9.869232177734375,0.2,10.061240471303206,-1.5206283404697467
0.06402349472045898,9.862751007080078,0.2,10.061240471303206,-1.5206283404697467
0.08000993728637695,9.864906311035156,0.2,10.061240471303206,-1.5206283404697467
0.08002018928527832,9.870601654052734,0.2,10.061240471303206,-1.5206283404697467
0.0958397388458252,9.876665115356445,0.2,10.061240471303206,-1.5206283404697467
0.09585189819335938,9.866033554077148,0.2,10.08698578895918,-1.492922546322492
0.1120157241821289,9.863462448120117,0.2,10.08698578895918,-1.492922546322492
0.11203217506408691,9.888799667358398,0.2,10.08698578895918,-1.492922546322492
0.12800908088684082,9.855572700500488,0.2,10.08698578895918,-1.492922546322492
0.12801861763000488,9.863286018371582,0.2,10.08698578895918,-1.492922546322492
0.1440107822418213,9.84996509552002,0.2,10.08698578895918,-1.492922546322492
0.14402103424072266,9.88772201538086,0.2,10.08698578895918,-1.492922546322492
0.16000914573669434,9.88071060180664,0.2,10.08698578895918,-1.492922546322492
0.1600179672241211,9.882905006408691,0.2,10.08698578895918,-1.492922546322492
0.17583107948303223,9.88521671295166,0.2,10.08698578895918,-1.492922546322492
0.17584657669067383,9.876219749450684,0.2,10.08698578895918,-1.492922546322492
0.1920185089111328,9.875704765319824,0.2,10.08698578895918,-1.492922546322492
0.19203877449035645,9.873263359069824,0.2,10.08698578895918,-1.492922546322492
0.2080094814300537,9.93159294128418,0.2,10.08698578895918,-1.492922546322492
0.20801997184753418,9.888999938964844,0.2,10.08698578895918,-1.492922546322492
0.2240133285522461,9.877479553222656,0.2,10.08698578895918,-1.492922546322492
0.22402572631835938,9.87405014038086,0.2,10.08698578895918,-1.492922546322492
0.24000883102416992,9.877593040466309,0.2,10.08698578895918,-1.492922546322492
0.2400202751159668,9.888996124267578,0.2,10.08698578895918,-1.492922546322492
0.256014347076416,9.848929405212402,0.2,10.08698578895918,-1.492922546322492
0.2560245990753174,9.871487617492676,0.2,10.08698578895918,-1.492922546322492
0.2720153331756592,9.874785423278809,0.2,10.08698578895918,-1.492922546322492
0.27202701568603516,9.889449119567871,0.2,10.08698578895918,-1.492922546322492
0.2880101203918457,9.874720573425293,0.2,10.08698578895918,-1.492922546322492
0.2880411148071289,9.884232521057129,0.2,10.08698578895918,-1.492922546322492
0.30400896072387695,9.900784492492676,0.2,10.08698578895918,-1.492922546322492
0.3040192127227783,9.870950698852539,0.2,10.08698578895918,-1.492922546322492
0.32001352310180664,9.867488861083984,0.2,10.08698578895918,-1.492922546322492
0.3200240135192871,9.870601654052734,0.2,10.08698578895918,-1.492922546322492
0.3360161781311035,9.8894624710083,0.2,10.084995659981905,-1.492497642854972
0.3360254764556885,9.866668701171875,0.2,10.084995659981905,-1.492497642854972
0.35201025009155273,9.885834693908691,0.2,10.08618831747961,-1.490033147604483
0.3520197868347168,9.869688987731934,0.2,10.08618831747961,-1.490033147604483
0.3680143356323242,9.893383026123047,0.2,10.092265208221814,-1.4846652821771755
0.3680243492126465,9.882828712463379,0.2,10.092265208221814,-1.4846652821771755
0.38401293754577637,9.878690719604492,0.2,10.09262421831584,-1.484684109821209
0.38402223587036133,9.885821342468262,0.2,10.09262421831584,-1.484684109821209
0.4000093936920166,9.919894218444824,0.2,10.094286651378262,-1.4835223953466197
0.40002012252807617,9.90291976928711,0.2,10.094286651378262,-1.4835223953466197
0.41585278511047363,9.898173332214355,0.2,10.094286651378262,-1.4835223953466197
0.4158742427825928,9.887356758117676,0.2,10.094286651378262,-1.4835223953466197
0.4320096969604492,9.880927085876465,0.2,10.096705004232096,-1.4824149971400145
0.4320194721221924,9.88185977935791,0.2,10.096705004232096,-1.4824149971400145
0.4480111598968506,9.917078971862793,0.2,10.108882004811399,-1.4755454817475897
0.44802093505859375,9.895767211914062,0.2,10.108882004811399,-1.4755454817475897
0.46401476860046387,9.900856971740723,0.2,10.108795200421316,-1.4751206566268042
0.46402502059936523,9.859978675842285,0.2,10.108795200421316,-1.4751206566268042
0.4798116683959961,9.911011695861816,0.2,10.108795200421316,-1.4751206566268042
0.47982335090637207,9.886783599853516,0.2,10.108795200421316,-1.4751206566268042
0.4960148334503174,9.88012981414795,0.2,10.110387093696941,-1.4727722099580416
0.49602484703063965,9.89846134185791,0.2,10.110387093696941,-1.4727722099580416
0.5120117664337158,9.883291244506836,0.2,10.113360868621545,-1.469415075119876
0.512021541595459,9.906003952026367,0.2,10.113360868621545,-1.469415075119876
0.5278089046478271,9.889870643615723,0.2,10.113360868621545,-1.469415075119876
0.5278189182281494,9.884381294250488,0.2,10.113360868621545,-1.469415075119876
0.5440106391906738,9.902535438537598,0.2,10.11597266088005,-1.4673083551393007
0.544020414352417,9.89297866821289,0.2,10.11597266088005,-1.4673083551393007
