timestamp,range_gt,range_ot,range_var_ot,mh,x_gt,y_gt,z_gt,x_ot,y_ot,z_ot,x_obs,y_obs,z_obs
0.0,6.042496133437961,5.990917592041163,0.4459041272302784,0.3436421129932096,9.926577573837085,0.13291505305993553,4.995072109479303,9.975778277018195,-0.04731348270960921,4.885033889882368,10.120419323982823,-5.90638892505846,4.963570388947509
0.09999999999990905,6.062413790927368,5.990917592041163,0.4459041272302784,0.3128832044629749,9.926577573837085,0.13291505305993553,4.995072109479303,9.974287406626255,0.021704951352162993,4.883864842246598,10.064202381944831,-5.927820994215285,4.957669571084383
0.20000000000027285,6.172549118604409,6.043210254488708,0.14987155814412745,0.64790759989098,9.920883269120782,0.24295685673151174,4.994042194688219,9.974952540185672,-0.00855695655280897,4.884276650301203,10.064202381944831,-5.927820994215285,4.957669571084383
0.3000000000001819,6.172549118604409,6.043210254488708,0.14987155814412745,0.719228821557697,9.920883269120782,0.24295685673151174,4.994042194688219,9.975349890662915,-0.02885136168627156,4.884552974797559,10.064202381944831,-5.927820994215285,4.957669571084383
0.40000000000009095,6.195214887856127,6.070467513050179,0.14727180368385007,0.8247465123621888,9.920125030480953,0.2619008569507025,4.994069524494642,9.938667395907341,0.0023233114787704068,5.167429817517992,10.057841388933195,-5.931655986395737,4.954378976937877
0.5,6.203230623708579,6.070467513050179,0.14727180368385007,0.7694980373504741,9.919819950403983,0.26991171326553837,4.994107051900132,9.938188401581339,0.020012721477993267,5.168079148208805,10.057841388933195,-5.931655986395737,4.954378976937877
0.599999999999909,6.203230623708579,6.070467513050179,0.14727180368385007,0.723222924569454,9.919819950403983,0.26991171326553837,4.994107051900132,9.937974723937689,0.03031059869754138,5.168450985662269,10.057841388933195,-5.931655986395737,4.954378976937877
0.7000000000002728,6.270112313533414,6.13005242828717,0.14758450433976122,0.7405265896962716,9.917844583923006,0.3277702105340529,4.994657035518571,9.937314644826538,0.07381924160556608,5.17003674948965,10.045751039270419,-5.940826310823341,4.943217600939808
0.8000000000001819,6.33133482554555,6.220193212225712,0.1491000110376035,0.6818960920578896,9.916222132648702,0.38365025839609124,4.995464494178474,9.936474363572469,0.14948177963494835,5.172966785124514,10.045292318237774,-5.9460709759788015,4.9340588310724565
0.900000000000091,6.400266469597439,6.235214214986543,0.20147185838237647,0.7186043436517131,9.914521610247313,0.4496888237266716,4.996589808608109,10.028429580363735,0.16985698227875634,4.838700357844271,10.05670731929618,-5.948625573105171,4.927546450564711
1.0,6.467991105466815,6.216200609806223,0.182191053959059,0.861291669173979,9.912927203612814,0.51765075958669,4.997416651214749,10.033324892247377,0.17363196264774672,4.9587725619896625,10.079114072215832,-5.947807523812286,4.925722504108296
1.099999999999909,6.536030992095316,6.263937604829501,0.16759891201746058,0.8933496794583518,9.911347730072093,0.5888892682927678,4.997686629619153,9.979659633510584,0.23413517348147384,4.982124978438384,10.109755689111847,-5.943757882956709,4.927997256740225
1.2000000000002728,6.591496918940843,6.3375865055977085,0.15721479909790048,0.8656229099888889,9.910064415576867,0.6485993285573977,4.997724775873047,9.899828600123985,0.306693925324792,4.989839188526205,10.137172943890086,-5.938649137500427,4.931309452393662
1.300000000000182,6.638641260207863,6.425181943062253,0.14876578871562174,0.8150296401708254,9.90888933168845,0.7040190971554356,4.997945645942719,9.897251926705835,0.39163164716639276,4.990502459451712,10.178649000492099,-5.928857532585817,4.936830038660244
1.400000000000091,6.673619803257281,6.509243744457132,0.17242890242548015,0.7192760665334178,9.90785366805556,0.7491323512639605,4.998727096071166,10.05517611720229,0.4903678633405848,5.013941200270073,10.218587031541691,-5.917011224953599,4.942372180600551
1.5,6.6963410337629155,6.503301600480988,0.17739738517255432,0.7460838066997642,9.906977531224866,0.7828752858177116,4.999716815002593,10.034350257403046,0.4959099468534953,4.99023841483763,10.252237527062523,-5.904349848590347,4.946813341843578
1.599999999999909,6.709687652395203,6.547783181204878,0.15617457201261686,0.7317143222608049,9.90614859073816,0.8134673368774219,5.000725050236718,10.032658836644108,0.5465499518087489,4.990242652130652,10.28959137123983,-5.8850752470087455,4.951661024215356
1.7000000000002728,6.712490573455561,6.600618568066271,0.1534528569747522,0.5640327573361777,9.905320610212051,0.8433018709291447,5.001749582704706,9.882061420209691,0.6245590029071177,5.001372709138184,10.331197456010795,-5.855515481884887,4.956975878593001
1.800000000000182,6.714726704306361,6.61399710318268,0.15285521634653776,0.5544971745324805,9.904708209995976,0.8648533598618523,5.002130339392241,9.841569675781617,0.6593299759173368,4.996830107718976,10.35562265045749,-5.834585189663675,4.960249531859959
1.900000000000091,6.71998005217899,6.654157766261369,0.14729282414702993,0.49035314639940997,9.903791239337687,0.8953552092720881,5.001885732073871,9.837486816156229,0.7159269875253322,4.996963494034891,10.38361062693135,-5.8073668562806215,4.9641740770373
